1463457600.0		5.55792027816		3.18951011199		16.9156385636		
1463462516.65		4.22455904356		3.04823745784		6.43645208892		
1463467433.3		3.61413759781		2.95925368618		4.59171508662		
1463472349.95		3.31208001659		2.91645812656		3.81037415017		
1463477266.61		3.14728380455		2.89565929192		3.45171425337		
1463482183.26		3.05003835042		2.88096621769		3.24058991126		
1463487099.91		2.9975909853		2.87777527761		3.13218627299		
1463492016.56		2.96795819767		2.88315308954		3.06742745211		
1463496933.21		2.95071146688		2.88521356232		3.02773111729		
1463501849.86		2.93926537274		2.88759486731		2.9999419437		
1463506766.52		2.9349105223		2.88907955469		2.98624667493		
1463511683.17		2.94077216124		2.90057218143		2.98574160497		
1463516599.82		2.95375689485		2.91857487489		2.99725237294		
1463521516.47		2.97027952083		2.93529757237		3.00857294957		
1463526433.12		2.98728517644		2.95197893784		3.02386807935		
1463531349.77		3.00578190948		2.96979732855		3.04133463615		
1463536266.43		3.02487366205		2.98826061578		3.05796203794		
1463541183.08		3.04487138668		3.00649248895		3.07797704132		
1463546099.73		3.06494660052		3.02672179373		3.09863530214		
1463551016.38		3.0853767594		3.04716049625		3.11948321237		
1463555933.03		3.10609780265		3.06795026976		3.14072224154		
1463560849.68		3.12659172767		3.08866755217		3.16190163267		
1463565766.34		3.14758112104		3.10916863901		3.18353721831		
1463570682.99		3.1691151938		3.13012478228		3.20536886773		
1463575599.64		3.19093124532		3.15123779409		3.22703160271		
1463580516.29		3.20393076115		3.16362854058		3.24006937781		
1463585432.94		3.21528277132		3.17448193933		3.25145726413		
1463590349.59		3.22659495682		3.18566100725		3.26286861721		
1463595266.25		3.24776982582		3.2066804469		3.2843065252		
1463600182.9		3.27003737483		3.22885831831		3.30693010827		
1463605099.55		3.29244553219		3.251151075		3.32969710929		
1463610016.2		3.31497003003		3.2735660816		3.35263050947		
1463614932.85		3.33775644108		3.29610501055		3.37569657796		
1463619849.5		3.36061129309		3.31878572418		3.39891239976		
1463624766.16		3.3836963483		3.34164631803		3.42226064019		
1463629682.81		3.4069478642		3.36463820518		3.4457824318		
1463634599.46		3.43032200138		3.38783244253		3.46948549113		
1463639516.11		3.45390474624		3.41117996513		3.49334277626		
1463644432.76		3.47764647357		3.43464951166		3.51735592791		
1463649349.41		3.50155678318		3.45829958407		3.54154006126		
1463654266.07		3.52561446369		3.48210475033		3.56568772911		
1463659182.72		3.5498461218		3.50607219425		3.5898981743		
1463664099.37		3.56233978334		3.51846757227		3.6024766188		
1463669016.02		3.57490201437		3.53089836017		3.61499643226		
1463673932.67		3.58827437616		3.54413921243		3.62829831338		
1463678849.32		3.61300782563		3.56861603144		3.65311402819		
1463683765.98		3.63790013571		3.59323096574		3.67814466776		
1463688682.63		3.66296215142		3.6180478296		3.7034600888		
1463693599.28		3.68822217923		3.64304307226		3.72898599541		
1463698515.93		3.71363517731		3.66816710402		3.75467569875		
1463703432.58		3.73917427153		3.69343044397		3.78049554754		
1463708349.23		3.76494915239		3.71893151108		3.8065545454		
1463713265.89		3.79090587147		3.74466839675		3.83280856809		
1463718182.54		3.81707881885		3.77058509439		3.85925503675		
1463723099.19		3.84338476389		3.79661136249		3.88583567885		
1463728015.84		3.86991359005		3.82289686688		3.9126376503		
1463732932.49		3.89657034766		3.84927953715		3.93957097256		
1463737849.14		3.92340132383		3.87581382403		3.96667954534		
1463742765.8		3.95044721051		3.90256395184		3.99401434575		
1463747682.45		3.97206306223		3.92394400747		4.01587995314		
1463752599.1		3.98609983244		3.93784456506		4.03009052726		
1463757515.75		4.00014924768		3.95174721271		4.04430339023		
1463762432.4		4.02090283233		3.97226217777		4.06528362183		
1463767349.05		4.04865802847		3.99972835919		4.09335733724		
1463772265.71		4.07651616574		4.02727424247		4.12151475965		
1463777182.36		4.10443561116		4.05489303018		4.14973418184		
1463782099.01		4.13234598163		4.08246800471		4.17794392865		
1463787015.66		4.1604309678		4.11019566913		4.20633042056		
1463791932.31		4.18875263511		4.13814557344		4.23495622429		
1463796848.96		4.21726665806		4.16627294059		4.2637764673		
1463801765.62		4.24599502736		4.19461828268		4.29282208691		
1463806682.27		4.27493958214		4.22319640301		4.32209630717		
1463811598.92		4.30401701863		4.25190474496		4.3515045087		
1463816515.57		4.33332591947		4.28083757205		4.38114888025		
1463821432.22		4.36281161534		4.3099596143		4.41093792454		
1463826348.87		4.39247800156		4.33927306		4.44089909991		
1463831265.53		4.4223860239		4.36881730575		4.4710957707		
1463836182.18		4.45245389773		4.39852879559		4.50158545299		
1463841098.83		4.47705663892		4.42280248371		4.52651434863		
1463846015.48		4.49261600273		4.43816539941		4.54230223951		
1463850932.13		4.51102208885		4.45636434538		4.56092512543		
1463855848.78		4.54166404349		4.48665070132		4.5919049051		
1463860765.44		4.57248695811		4.5171158442		4.62306781599		
1463865682.09		4.60353004844		4.54779869568		4.65445423421		
1463870598.74		4.63479592047		4.57870199516		4.68606619536		
1463875515.39		4.66625893755		4.60988189817		4.71787748121		
1463880432.04		4.69795058529		4.64131471182		4.74993668064		
1463885348.69		4.72983521323		4.67293508355		4.78223314725		
1463890265.35		4.76191171716		4.70461920648		4.81465331369		
1463895182.0		4.79430886247		4.73657139402		4.84733702972		
1463900098.65		4.82691881862		4.76872251286		4.88021925292		
1463905015.3		4.85968257188		4.80103172518		4.91326274678		
